path	tonic(hz)	tradition	artist_name	gender	vocal_instrumental
TonicDataset/CM/audio/390b4193-5b59-41cd-887b-02a81132ce4f.mp3	129.858	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/393f4891-7869-4067-b22b-18219873c4b1.mp3	129.639	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/3abaaa52-4c95-4e8b-beda-37bc3d01f763.mp3	179.19	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/3ba1767b-f6c3-43dc-856f-1df72863650f.mp3	137.175	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/3bc2e9ff-698c-4c76-8a21-1c8de447b0ce.mp3	142.556	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/3d935f9f-d20d-4fea-a510-cd98fb6b3202.mp3	125.46	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/3dbeaf76-b439-46ff-b459-bbadffd4b5b5.mp3	138.785	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/41a138f7-59a4-4ef9-ae37-5b9fd097269c.mp3	146.469	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/41e3e253-0d97-4ded-9e3b-7bd7e9089098.mp3	143.018	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/434f533d-0d63-4d36-899b-908fcd9cc786.mp3	144.356	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/442715a3-31f8-494a-a694-9c571e7c38ea.mp3	197.138	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/45ac02f9-e046-495d-86c7-deac430ca977.mp3	141.924	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/46d2fe1f-87e4-47fc-a665-cdb680dae535.mp3	187.154	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/480922a6-b0d8-4dee-989e-16cb899780a7.mp3	131.104	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/49458b4a-5631-4cc5-8c8d-bf638223a58a.mp3	141.751	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/49b39a9e-757f-4c8b-88e1-836f7a608277.mp3	146.366	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/4a0eec90-de3a-4393-94ab-56d853eb2bc7.mp3	194.172	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/4b01e19f-9db8-4827-a103-ef6e50d814ac.mp3	145.877	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/4b120b45-078a-4207-9729-ead807cdc8a4.mp3	155.33	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/4cce25c2-7ffe-431c-9665-0e3d7ac4d75e.mp3	197.235	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/4e1209fd-eb99-4481-b292-3fc2d806b64f.mp3	141.122	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/507c8fee-0844-4602-82d9-2cb131d06c84.mp3	197.695	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/51be244d-17aa-4c44-88f7-82d00225da0e.mp3	192.055	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/524e22c9-aaf6-40e5-91ac-315b28349b6d.mp3	193.331	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/526a79ed-0535-4df1-b3ff-0b1b92a7c21f.mp3	130.352	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/527c1543-deba-4b62-9a41-0b13443ca831.mp3	205.877	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/535fbd38-a184-4d19-b777-e3ab6e1d9db6.mp3	141.352	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/539f5ee4-f163-452a-ae6c-ffb3231bdd57.mp3	193.071	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/5423fdaf-e914-49e2-ac8b-b52003b374a6.mp3	142.875	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/547b05bb-4adb-4e78-83b9-93c0d3c1c9d6.mp3	130.452	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/56946cdc-f9ea-4951-8033-4e6c9d2151a4.mp3	145.244	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/573f34a7-3d87-4ca8-a2ad-e5bc9a8b8abb.mp3	125.901	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/57c47d41-e2e9-4ac5-a9de-496d4c491082.mp3	159.655	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/5b640af5-26f6-4a02-81e5-d28cd01e9149.mp3	139.955	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/5c046343-cde4-4487-9450-ab1bf3b1ce53.mp3	146.347	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/5c0fec0a-094e-471b-aa83-1f8e6ee3d274.mp3	165.383	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/5e36d2fc-cddf-4fc2-b336-be537764dbd5.mp3	139.734	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/5eb580e8-faea-4082-88c8-e9e3b73779ec.mp3	136.657	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/5fc61b44-a672-4f9b-a88a-f7c10680d057.mp3	206.112	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/61e7bb81-0294-4bce-b8c5-c963519a8da8.mp3	132.489	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/62d572bc-f693-4378-b22c-03879b78ff0a.mp3	156.634	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/631873f5-6bf6-4ce8-973b-8eea59b87a02.mp3	130.523	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/63266e48-0a3c-4756-b2bf-eb2d20902eee.mp3	156.501	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/64a4af23-ad15-4768-a9f1-252145b04dae.mp3	145.415	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/6688cb72-8dd9-492b-b652-7a2a522d262d.mp3	206.6	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/682176db-677a-4e95-9a53-82b1f79305ed.mp3	136.91	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/682d6bc4-21d5-4075-8842-b40d56308e9d.mp3	130.719	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/68ecc764-b0da-4919-affe-8a50d558cbbf.mp3	232.73	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/6b2d0b03-d7c9-4171-bc9b-f0b0568a9cbc.mp3	125.325	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/6e922c43-cf72-46b2-9f40-efde24c5de13.mp3	138.836	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/6f2504c0-3b3a-4169-a586-7e139a1ee7ef.mp3	133.977	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/6f2ff6eb-92a4-4125-ad9b-f02cffd3d62a.mp3	139.464	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/6fb47e57-cdbe-4538-b81c-fd5e43caa64b.mp3	141.356	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7199a72c-c660-40dc-8cb9-bc941ae4e8a2.mp3	140.725	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7290c802-19b6-4116-b74f-84fa3f4aa85f.mp3	129.402	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7297b84b-c8d4-492d-a498-9e99e738dafb.mp3	145.368	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/72f1c5a9-91a1-4b62-976f-7af979f8c763.mp3	135.816	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7344b268-741a-444f-81ed-f7c89fefe020.mp3	138.226	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/74a866cf-4ec7-47bb-817d-6d4d990951ec.mp3	130.697	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7691ba03-79f9-4612-a7a0-dc4522c8b89c.mp3	182.847	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/76f1035e-662f-495e-99fc-94b62fdc002f.mp3	146.882	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7970115a-cc46-4678-a067-e47236435ba7.mp3	192.769	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7c12e1e5-f5c9-4269-ba0c-4d36a5c71ca3.mp3	197.653	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7d0561b3-4aef-4702-95da-3ebbda964d9a.mp3	143.822	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7f6677bc-5bf7-47dd-a5ba-b220d7c58174.mp3	131.61	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/80bd7cbe-8a84-42a9-922f-ca7bb4e4546d.mp3	133.983	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/80c94c75-4175-40ca-9f23-4e5a04f5e9cb.mp3	233.529	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/8296a249-801d-40ad-942b-91869978fcf2.mp3	147.399	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/83ea606c-3dc1-40b2-b99c-adcb722d25be.mp3	140.345	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/842df58e-b16f-4853-8201-dee522f45483.mp3	140.307	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/84b20565-5e49-41f7-95a9-6ef495e85ff4.mp3	197.453	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/84d55da4-5f22-4b1a-88ad-aff6d6510b60.mp3	183.408	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/8b065998-c988-4c70-bf33-cb3428ce2d25.mp3	146.199	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8c04166b-24af-4b51-8eda-7c9fd19f0096.mp3	131.947	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8cd7367e-8ae9-4135-b4cd-1ed05b5c64b9.mp3	138.607	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/90901e54-9c37-476d-8a71-541725efa852.mp3	138.36	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/91517732-ab95-4b42-8bef-93c065cd7018.mp3	206.702	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/91768f2f-6a9a-47be-8d11-ed1946c5cf77.mp3	131.358	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/930ae825-111c-4dd5-b8be-de609fd5202d.mp3	214.113	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/93168ebf-beb1-42b5-b67b-429f870ec6b2.mp3	159.737	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/932be692-9ff8-4fe1-8546-b92b2d3db696.mp3	231.602	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/93ec5381-1ff3-4f57-a170-1ea0e0109eff.mp3	184.649	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9438f9d0-869f-44db-a474-119732a0f36a.mp3	192.926	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9505af2e-c772-49ef-834f-3f614e1117ac.mp3	206.983	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/950c9b6a-53e6-43e2-9339-82ba49ade152.mp3	148.585	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/979c66da-22ff-4609-8272-10d11862d7cd.mp3	128.951	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169.mp3	139.549	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6fc3fb-6434-4216-91a6-b4c16406482b.mp3	179.488	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9b01c16f-0e27-446b-b927-15a912b2f862.mp3	130.769	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9bb4aa9f-1e14-4193-876d-261a4d8f59f4.mp3	142.086	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9c017a70-3bd2-438b-8ada-e9ab82e40089.mp3	156.056	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9cbf0762-cce3-42c7-babe-aca8888b7a18.mp3	142.342	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9e27e670-090b-4191-b871-82e4c18b7be1.mp3	206.394	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9f273724-431e-4d46-95f7-d74ca1fdb14e.mp3	131.703	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a082201d-99ac-43dd-bad6-71cb8cd8d44c.mp3	131.425	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a.mp3	131.385	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a2b822ce-4594-4f3f-85b6-c41c5269c593.mp3	193.199	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a4d32899-e27c-4aa1-9620-dafbcdecec0c.mp3	141.5	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28.mp3	140.049	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd.mp3	207.015	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462.mp3	158.924	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8ded29b-b001-4be2-9134-81aacdb8dad0.mp3	190.012	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a8f47b67-7e60-4941-95ff-da9f2969246d.mp3	178.426	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8fa188e-4be8-4499-bce1-a9ab37df74ff.mp3	129.503	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931.mp3	145.419	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/abee3d98-f392-4a84-a570-3ae3ac7666da.mp3	197.695	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ace42e6f-549b-4ab0-b7ee-c94e5f36da1a.mp3	130.544	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717.mp3	156.099	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/afd2b465-4313-42b3-984e-40ea1aabab10.mp3	129.609	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b60da3ab-776e-4a76-a8da-f21e4891584a.mp3	200.168	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/b66568ca-28cf-4589-80cb-ed2e03bffbfe.mp3	130.981	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b6e55559-aa51-47a8-96d7-5d72045abf2c.mp3	142.394	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea.mp3	139.297	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b821486b-b734-4c8e-b876-ccb6519d121f.mp3	132.701	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9.mp3	159.687	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b8b1d8d2-dc06-4430-bccb-1b7dac147a9e.mp3	139.817	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bac62967-76b2-454c-b339-575113eec02d.mp3	190.317	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bb6c78f8-8f00-4da3-b283-4a4dd701cb5d.mp3	125.688	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bb84c16a-f627-497c-9788-ec541337e335.mp3	196.892	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbbbea5b-bba7-44e1-90fc-0fca0a0b65a3.mp3	192.675	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbee764d-7406-47ce-821a-a82030b89eca.mp3	197.684	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27.mp3	142.78	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bd81085d-43fb-4f53-ae33-7291ce7eefac.mp3	132.973	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/be9ce223-4086-4002-a417-92c13b979b34.mp3	131.879	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bf0ea122-796b-47f0-8768-e8b88af678ad.mp3	205.903	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c0945b31-038d-4473-bba7-01039e72ee5f.mp3	138	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c218fbdf-667f-46b9-a843-2151ec4bfb82.mp3	125.535	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8.mp3	145.314	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c6758c9e-fd4e-4d55-a250-5283fff6741f.mp3	205.961	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c82417ab-6976-4115-b607-025c4665e5b8.mp3	142.084	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c9ebd1b1-3d57-403a-b94f-977c25c2fd8f.mp3	156.986	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ca323119-2bba-40df-ab7c-8bb1eeb860a8.mp3	138.673	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/cb21529f-d90a-4edd-9944-1e73168d188c.mp3	131.117	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cbcba04b-023b-40e0-a5e8-04260ad3efdd.mp3	140.674	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/cc0f6bbe-f9c7-4978-8380-dcaf9ae44182.mp3	129.118	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cce8842d-65b6-42ca-a76a-6a81410bdaee.mp3	146.089	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd1ea663-74da-4e03-9699-a6e61dda9f05.mp3	131.416	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd7cc258-11cc-4c77-a045-0c89f320bbb0.mp3	130.672	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d0c5220e-7a69-4a35-93cf-ca4cd62a9461.mp3	148.766	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d17fc49c-5c9a-4dd2-9e1e-334078473e63.mp3	207.015	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/d1f1911e-b2a5-4f6a-a890-63c193e83eee.mp3	155.263	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d31e2f32-75df-4b1f-817f-5c7baeba2a78.mp3	125.304	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d37c129e-cefc-4f81-818b-9f9368c5e8d5.mp3	206.381	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/d39c9b50-a0ee-4d93-8fd9-d8375b0e236a.mp3	213.872	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/d44c1914-b3ee-4948-af86-d07fde13c1b4.mp3	143.177	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d5c662c7-40bd-41ca-bafd-aae971f38c0e.mp3	147.815	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d740142e-9c1a-4bad-a9f0-cb5e771ceb6f.mp3	137.372	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d794bd7f-4398-4194-a186-7c41753699bc.mp3	143.432	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d88f2c34-6f93-48b2-9910-e4a8a35aedbb.mp3	162.2	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/dbf00776-2fdf-4f5d-941a-7cf78d81d0c8.mp3	138.851	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/df7c36ca-3a88-41c3-b3f1-75a47f7f80d4.mp3	134.187	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e00a3860-8ae2-400b-8300-4d72204969b3.mp3	144.889	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e01519b8-8b84-47a5-9a9e-04c39022ae5e.mp3	131.884	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e04aba4a-e384-4635-8247-ed4b74d86392.mp3	134.491	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e151896b-73ff-402f-a1bd-f64d5d99d3a6.mp3	142.064	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e192bf26-c5eb-477a-9899-406732a7893c.mp3	147.511	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e19cf76f-bf33-4499-9725-2b4d11b02ddb.mp3	131.608	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e297ca60-88be-4beb-a5a4-3dc82dcee27e.mp3	138.326	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/e3022461-c92f-484d-9373-11d3a5fb5e15.mp3	148.559	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e4c855f9-a2df-4ba9-b06f-34b714d7aa31.mp3	156.102	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/e509dd9f-4ee7-4310-afdb-e2d5711713f9.mp3	129.225	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e58b1f63-c035-4ace-9764-82682b80c7f8.mp3	206.154	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/e5f267fa-2c14-4b13-8281-db6f34175fad.mp3	134.476	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/eadae381-006f-4a68-87ac-ade75ecaf968.mp3	142.625	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/eae60e68-7163-4712-88d4-f8fcccb5ad3e.mp3	138.288	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ec4fa3a8-4e61-4170-a452-b006c58842b7.mp3	179.458	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ec72bec8-48f2-42a1-9a17-23e7330cd8da.mp3	144.17	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ee2a7e27-f0f4-49a8-b882-169397b3cca8.mp3	138.655	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f010ebe7-0761-4af4-9e62-526be8f051e5.mp3	142.263	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f0b1b175-7cc6-4693-bc7e-862e77b663fd.mp3	150.726	Carnatic	NA	Male	vocal
